decimallongitude,decimallatitude,DOI,Year,Paper_ID
-34.8683,-8.0567,,2015,FERREIRA LC 2015 TROP ECOL
-34.8683,-8.0567,,2017,GIRALDES BW 2017 ICES J MAR SCI
-34.8683,-8.0567,,2016,"GIRALDES BW, 2016, MARINE BIODIVERSITY RECORDS"
-34.8683,-8.0567,,1998,HAZIN FHV 1998 MAR FISHER REV
-34.8683,-8.0567,,2008,HAZIN FHV 2008 BULL MAR SCI
-34.8683,-8.0567,,2014,MARTINS KA 2014 J COAST RES
-34.8683,-8.0567,,2020,MELO DANIELLE C M 2020 
-34.8683,-8.0567,,2016,PARESQUE K 2016 ZOOTAXA
-34.8683,-8.0567,,2007,PEREIRA SMB 2007 WIT TRANS ECOL ENVIRON
-34.8683,-8.0567,,2006,ROLLNIC M 2006 J COAST RES
-34.8683,-8.0567,,2011,ROLLNIC M 2011 J COAST RES
-34.8683,-8.0567,,2017,SARMENTO VC 2017 ICES J MAR SCI
-34.8683,-8.0567,,2007,SHINOZAKI-MENDES RA 2007 SCI MAR
-34.8683,-8.0567,,2015,SILVA JF 2015 AN ACAD BRAS CIENC
-34.8683,-8.0567,,2013,SILVA-FALCAO EC 2013 J MAR BIOL ASSOC U K
-34.8683,-8.0567,,2008,VASCONCELOS FAL 2008 ARQ CIENC MAR
-34.8683,-8.0567,,2006,VERHOEF LGW 2006 PROCEEDINGS OF THE THIRD INTERNATIONAL SYMPOSIUM ON RESTORATION WORLD HERITAGE SITE OLINDA IN BRAZIL PROPOSALS FOR INTERVENTION
-34.7827778,-8.0563889,,2010,DE ALBUQUERQUE LIRA SM 2010 BIOTA NEOTROP
-34.88,-8.03,10.15517/rev.biol.trop..v70i1.45915,2022,"ALVES BEZERRA NP, 2022, REV BIOL TROP"
-34,-8.016667,10.1007/s10452-021-09908-8,2022,"FEITOSA DE PADUA SM, 2022, AQUAT ECOL"
-34,-8.016667,10.1111/acv.12802,2022,"LEITAO ATTS, 2022, ANIM CONSERV"
-34,-8.016667,10.1016/j.geomorph.2022.108311,2022,"MACEDO RJA, 2022, GEOMORPHOLOGY"
-30,-8,,2013,FERREIRA BP 2013 CORAL REEFS
-35,-8,10.1080/23766808.2021.1920298,2021,"SIQUEIRA MA, 2021, NEOTROP BIODIVERS"
-34.8444,-7.9944,,2003,CARNEIRO PEREIRA LC 2003 J COAST RES
-34.719,-7.983,http://dx.doi.org/10.1590/2358-2936e2017026,2017,SILVA ES 2017 NAUPLIUS
-34.85,-7.9333,,2019,GOES ER 2019 FRONT MAR SCI
-34.839278,-7.860639,,2010,ANKER A 2010 ZOOTAXA
-34.8683,-7.8,,1999,SCHWAMBORN R 1999 ARCH FISH MAR RES-a
-34.8680556,-7.77,,2013,PINTO TK 2013 MAR ECOL -EVOL PERSP
-34.824,-7.755,,2016,FEITOSA CV 2016 MAR FRESHW RES
-34.824,-7.755,http://dx.doi.org/10.1111/jai.13246,2017,FEITOSA CV 2017 J APPL ICHTHYOL
-34.817,-7.733,http://dx.doi.org/10.1111/jai.12633,2015,ASCHENBRENNER A 2015 J APPL ICHTHYOL
-34.817,-7.733,http://dx.doi.org/10.1590/S1679-62252011005000026,2011,MARQUES S 2011 NEOTROP ICHTHYOL
-34.817,-7.733,http://dx.doi.org/10.1111/jfb.12923,2016,MARQUES S 2016 J FISH BIOL
-34.826,-7.729,http://dx.doi.org/10.1590/S1676-06032013000300021,2013,DA SILVA SANTANA FM 2013 BIOTA NEOTROP
-34.799,-7.644,10.1007/s12010-020-03344-4,2020,"RODRIGUES S, 2020, APPL BIOCHEM BIOTECHNOL"
-34.814,-7.626,http://dx.doi.org/10.20950/1678-2305.2018.44.4.406,2018,DE VASCONCELOS-FILHO JE 2018 BOL INST PESCA
-34.8145556,-7.625,,2019,QUEIROZ APN 2019 LAT AM J AQUAT RES
-34.814,-7.617,10.1590/2358-2936e2021026,2021,"PAIXAO PH, 2021, NAUPLIUS"
-34.841,-7.548,http://dx.doi.org/10.1007/s10811-018-1639-3,2019,PESSOA PINHO DE VASCONCELOS ERT 2019 J APPL PHYCOL
-34.7833,-7.5167,,2009,BARLETTA M 2009 J COAST RES
-34.7981944,-7.5029167,,2013,ARAUJO PG 2013 PHYTOTAXA
-32.5,-7.5,10.1016/j.palaeo.2022.111013,2022,"PEREIRA NS, 2022, PALEOGEOGR PALEOCLIMATOL PALEOECOL"
-34.796,-7.3,10.15517/rbt.v69i2.40809,2021,"PEREIRA JC, 2021, REV BIOL TROP"
-34.799,-7.299,http://dx.doi.org/10.1007/s10811-018-1678-9,2019,BRUNELLI B 2019 J APPL PHYCOL
-33.2,-7.2,http://dx.doi.org/10.1590/0001-3765201720160433,2017,BREVES A 2017 AN ACAD BRAS CIENC
-34.7,-7.2,10.1111/1365-2664.14053,2022,"MEDEIROS APM, 2022, J APPL ECOL"
-34.767,-7.167,,2006,BOWEN BW 2006 MAR BIOL
-34.767,-7.167,,2017,BUARQUE BV 2017 AN ACAD BRAS CIENC
-34.767,-7.167,,2020,CARDOSO APLR 2020 J EXP MAR BIOL ECOL
-34.767,-7.167,,2015,CLAUDINO MC 2015 ESTUAR COAST SHELF SCI
-34.767,-7.167,,2019,COSTA DA 2019 REV BIOL TROP
-34.767,-7.167,,2001,DIAS 2001 AQUA
-34.767,-7.167,,2018,EDUARDO LN 2018 CONT SHELF RES
-34.767,-7.167,,2020,EDUARDO LN 2020 AQUAT CONSERV -MAR FRESHW ECOSYST
-34.767,-7.167,,2005,FEITOZA BM 2005 BULL MAR SCI
-34.767,-7.167,,2016,FIGUEIREDO GGAA 2016 J FISH BIOL
-34.767,-7.167,,2009,GALLO V 2009 CRETAC RES
-34.767,-7.167,,2014,GONDIM AI 2014 TROP CONSERV SCI
-34.767,-7.167,,2013,GUEBERT FM 2013 J COAST RES
-34.767,-7.167,,2006,JOHNSSON R 2006 HYDROBIOLOGIA
-34.767,-7.167,,2014,LACERDA CHF 2014 J FISH BIOL
-34.767,-7.167,10.1016/j.dib.2020.105773,2020,"LEITE D, 2020, DATA BRIEF"
-34.767,-7.167,,2005,LIMA D 2005 J EXP MAR BIOL ECOL
-34.767,-7.167,,2015,LUCENA RA 2015 ZOOTAXA
-34.767,-7.167,,2019,LUCENA RA 2019 MAR BIOL RES
-34.767,-7.167,10.1016/j.ocecoaman.2020.105208,2020,"LULA LEITE DS, 2020, OCEAN COASTAL MANAGE"
-34.767,-7.167,,2017,MORAIS DE MEDEIROS AP 2017 LAT AM J AQUAT RES
-34.767,-7.167,,2018,MORAIS J 2018 ECOSPHERE
-34.767,-7.167,,2018,MORAIS MEDEIROS AP 2018 MAR BIOL RES
-34.767,-7.167,10.1007/s41208-020-00214-y,2020,"PRATA J, 2020, THALASSAS"
-34.767,-7.167,,2001,ROCHA & ROSA 2001 AQUA
-34.767,-7.167,,2015,SASSI R 2015 LAT AM J AQUAT RES
-34.786,-7.156,http://dx.doi.org/10.1007/s12526-015-0342-8,2016,PEREIRA DIAS TL 2016 MAR BIODIVERS
-34.793,-7.155,10.3897/BDJ.9.e62736,2021,"COSTA DA, 2021, BIODIVER DATA J"
-34.793,-7.155,10.1016/j.rsma.2021.102055,2021,"COSTA DA, 2021, REG STUD MAR SCI"
-34.8047,-7.1544,,2008,COSTA CF 2008 J EXP MAR BIOL ECOL
-34.793,-7.154,http://dx.doi.org/10.1007/s12526-018-0918-1,2019,CAVALCANTI T 2019 MAR BIODIVERS
-34.783,-7.15,10.1080/17451000.2021.1943753,2021,"LAFITE NF, 2021, MAR BIOL RES"
-34.7986111,-7.1461111,,2011,"LOM√îNACO C, 2011, MARINE BIODIVERSITY RECORDS"
-34.801,-7.125,http://dx.doi.org/10.1590/S0073-47212009000100006,2009,BATISTA JB 2009 IHERINGIA SER ZOOL
-34.8,-7.117,http://dx.doi.org/10.1111/j.1095-8649.2006.01095.x,2006,OSORIO R 2006 J FISH BIOL
-34.812,-7.112,http://dx.doi.org/10.1007/s10641-010-9593-1,2010,MEDEIROS PR 2010 ENVIRON BIOL FISHES
-34.8158,-7.1108,,2007,DE SOUZA AT 2007 ZOOTAXA
-34.89,-7.109778,10.1016/j.zool.2022.126028,2022,"QUEIROZ RNM, 2022, ZOOLOGY"
-34.812,-7.104,http://dx.doi.org/10.1590/S1679-62252008000400014,2008,ILARRI MDI 2008 NEOTROP ICHTHYOL
-34.748,-7.085,http://dx.doi.org/10.1590/0001-3765201920190637,2019,DE BRITO CCP 2019 AN ACAD BRAS CIENC
-34.733333,-7.083333,,2002,FEITOZA 2002 AQUA
-34.826,-7.073,http://dx.doi.org/10.1017/S0025315408000258,2008,RIUL P 2008 J MAR BIOL ASSOC U K
-34.717,-7.067,http://dx.doi.org/10.1111/j.1095-8649.2010.02728.x,2010,HONORIO PPF 2010 J FISH BIOL
-34.8161167,-7.0116528,,2011,GONDIM ANNE ISABELLEY 2011 
-34.833,-7,NA,2000,FLOETER SR 2000 J FISH BIOL
-35,-7,10.22201/ib.20078706e.2022.93.3968,2022,"GONDIM AI, 2022, REV MEX BIODIVERS"
-34.75,-7,10.1002/ece3.7336,2021,"MEDEIROS APM, 2021, ECOL EVOL"
-34.767,-7,,2009,RIUL P 2009 AQUAT BOT
-34.778,-6.983,http://dx.doi.org/10.1017/S0025315410000780,2011,SOUZA DOS SANTOS A 2011 J MAR BIOL ASSOC U K
-34.834,-6.968,http://dx.doi.org/10.1111/j.1095-8649.2006.01213.x,2006,CUNHA FEA 2006 J FISH BIOL
-34.817,-6.95,http://dx.doi.org/10.1111/j.1365-294X.2009.04347.x,2009,NUNES F 2009 MOL ECOL
-35.054,-6.795,http://dx.doi.org/10.1590/0001-3765201520140184,2015,MAGALHAES KM 2015 AN ACAD BRAS CIENC
-34.937,-6.773,http://dx.doi.org/10.1007/s10641-018-0790-7,2018,DA SILVA RS 2018 ENVIRON BIOL FISHES
-34.9333333,-6.7722222,,2012,DE AMORIM XAVIER JH 2012 NEOTROP ICHTHYOL
-34.833,-6.767,NA,1992,BOROBIA M 1992 BIOL CONSERV
-34.833333,-6.701389,,2004,COSTA CRISTIANE F 2004 
-34.8125,-6.7,,2010,MEDEIROS PR 2010 J FISH BIOL
-34.85,-6.7,10.1016/j.ecss.2021.107465,2021,"SILVA MB, 2021, ESTUAR COAST SHELF SCI"
-35.1667,-6.5,,2003,BEZERRA FHR 2003 MAR GEOL
-35.1053,-6.4687,,2008,ACCIOLY IV 2008 GENET MOL RES
-35,-6.3333333,,2016,BEVILACQUA AHV 2016 PLOS ONE
-35.051,-6.228,http://dx.doi.org/10.1670/08-287.1,2010,SANTOS AJB 2010 J HERPETOL
-35.098,-6.057,https://doi.org/10.1371/journal.pone.0235389,2020,"DA SILVA-PINTO T, 2020, PLOS ONE"
-35.098,-6.057,http://dx.doi.org/10.1111/jfb.12618,2015,SILVEIRA MM 2015 J FISH BIOL
-35.111,-6.011,http://dx.doi.org/https://doi.org/10.1590/S0101-81752007000200020�,2007,SOUZA LLG 2007 REV BRAS ZOOL
-35.1084,-6.0058,,2007,DIAS EA 2007 GENET MOL RES
-35.1052778,-6.0038889,,2015,SASSI R 2015 LAT AM J AQUAT RES
-35,-6,,2020,SILVEIRA MM 2020 ENVIRON BIOL FISHES
-35.11666,-5.98333,10.1590/0001-3765202120190715,2021,"ALENCAR CERD, 2021, AN ACAD BRAS CIENC"
-34.983,-5.983,http://dx.doi.org/10.1155/2014/254698,2014,COSTA DA CUNHA IM 2014 BIOMED RES INT
-35.1,-5.9666667,,2011,AZEVEDO CAA 2011 REV BRAS FARMACOGN -BRAZ J PHARMACOGN
-35,-5.9,10.1016/j.biocon.2021.109229,2021,"SANTOS AJB, 2021, BIOL CONSERV"
-35.2,-5.783333,,2010,DE ARAUJO WC 2010 CYTOLOGIA
-35.18333,-5.7833,10.3389/fmars.2021.717435,2021,"CARDOZO-FERREIRA GC, 2021, FRONT MAR SCI"
-35.218,-5.779,http://dx.doi.org/10.1590/S1415-47572008000300011,2008,ROCHA EC 2008 GENET MOL BIOL
-35.2,-5.7667,,2007,SOUZA DE SENA DC 2007 J EXP MAR BIOL ECOL
-35.0677611,-5.7348028,,2017,AMORIM KDJ 2017 GENET MOL RES
-35.0677611,-5.7348028,,2017,BUARQUE BV 2017 AN ACAD BRAS CIENC
-35.0677611,-5.7348028,,2011,COSTA CAMPOS CE 2011 BIOTA NEOTROP
-35.0677611,-5.7348028,,2015,COSTA TLA 2015 J FISH BIOL
-35.0677611,-5.7348028,,2012,DE ANDRADE CUNHA FE 2012 BOL INST PESCA
-35.0677611,-5.7348028,,2016,DE QUEIROZ EV 2016 REG STUD MAR SCI
-35.0677611,-5.7348028,,2019,DE SOUZA AS 2019 FRONT MAR SCI
-35.0677611,-5.7348028,,2003,DIAS & ROSA AQUA
-36,-5.7348028,,2006,DO AMARAL RF 2006 J COAST RES
-35.0677611,-5.7348028,,2018,EDUARDO LN 2018 CONT SHELF RES
-35.0677611,-5.7348028,,2010,GARCIA TM 2010 THALASSAS
-35.0677611,-5.7348028,,2002,GUIMARAES RZP 2002 COPEIA
-35.0677611,-5.7348028,,2006,JOHNSSON R 2006 HYDROBIOLOGIA
-35.0677611,-5.7348028,,2005,LIMA D 2005 J EXP MAR BIOL ECOL
-35.0677611,-5.7348028,,2014,LIMA FD 2014 FISH RES
-35.0677611,-5.7348028,,2002,MACHADO AJ 2002 AN ACAD BRAS CIENC
-35.0677611,-5.7348028,,2008,MARTINS GARCIA T 2008 THALASSAS
-35.0677611,-5.7348028,,2017,MINORA DA SILVA GC 2017 INT J REMOTE SENS
-35.0677611,-5.7348028,,2004,MOLINA WF 2004 J EXP MAR BIOL ECOL
-35.0677611,-5.7348028,,2016,ROOS NC 2016 OCEAN COASTAL MANAGE
-35.0677611,-5.7348028,,2018,SALES NS 2018 MAR ECOL -EVOL PERSP
-35.0677611,-5.7348028,,1997,TESTA 1997 ICRS8
-35.4166667,-5.6,,2012,MARTINEZ AS 2012 BRAZ J BIOL
-36.5760417,-5.533,,2010,FARIAS JN 2010 PHYCOL RES
-35.24166667,-5.425,,2009,MAYAL EM 2009 BRAZ ARCH BIOL TECHNOL
-35.24166667,-5.425,,2009,NEUMANN-LEITAO S 2009 WIT TRANS ECOL ENVIRON
-35.3111111,-5.4111111,,2012,SILVA IB 2012 BRAZ J BOT
-35.3111111,-5.4111111,,2012,SILVA IB 2012 REV BRAS FARMACOGN -BRAZ J PHARMACOGN
-35.25,-5.383333,,2002,FEITOZA 2002 AQUA-a
-35.2416667,-5.3533333,,2014,"MOREIRA ALP, 2014, MARINE BIODIVERSITY RECORDS"
-35.383,-5.273,http://dx.doi.org/10.1080/10236244.2015.1024078,2015,AMADO EM 2015 MAR FRESHW BEHAV PHYSIOL
-35.367,-5.267,http://dx.doi.org/10.1590/0001-3765201520130411,2015,DE SOUZA AS 2015 AN ACAD BRAS CIENC
-35.367,-5.267,http://dx.doi.org/10.1186/s10152-016-0471-x,2016,DE SOUZA AS 2016 HELGOLAND MAR RES
-36.433333,-5.266667,,2010,DOS SANTOS AS 2010 ZOOTAXA
-35.333,-5.25,http://dx.doi.org/10.1590/S1679-87592016123406404,2016,BATISTA AT 2016 BRAZ J OCEANOGR
-35.366667,-5.233333,10.1111/jfb.14776,2021,"GARCIA GS, 2021, J FISH BIOL"
-35.366667,-5.233333,10.1016/j.csr.2020.104314,2021,"GOMES DE BARROS MJ, 2021, CONT SHELF RES"
-35.1660694,-5.2171472,,2011,MOTTA NETO CC 2011 J EXP MAR BIOL ECOL
-36.457,-5.077,http://dx.doi.org/10.1007/s10641-018-0729-z,2018,DA SILVA LIMA CS 2018 ENVIRON BIOL FISHES
-36.457,-5.077,http://dx.doi.org/10.1111/jfb.13006,2016,SALES NS 2016 J FISH BIOL
-36.457,-5.077,10.1017/S0025315420000375,2020,"YASMIN LUSTOSA-COSTA S, 2020, J MAR BIOL ASSOC U K"
-36.4751667,-5.05935,,2014,DOS SANTOS AS 2014 ZOOTAXA
-35.366,-5.021,NA,1999,TESTA V 1999 SEDIMENTOLOGY
-35.5,-5,,2020,EDUARDO LN 2020 AQUAT CONSERV -MAR FRESHW ECOSYST
-35,-5,,2020,EICHLER PPB 2020 ENVIRON SCI POLLUT RES
-36.5,-5,,2020,"GOMES MP, 2020, GEO-MAR LETT"
-35,-5,10.1016/j.ocecoaman.2021.105543,2021,"RIBEIRO AR, 2021, OCEAN COASTAL MANAGE"
-35,-5,,2019,ROOS NC 2019 MAR ECOL -PROG SER
-36,-5,,2006,TABOSA WF 2006 WIT TRANS ECOL ENVIRON
-35.5,-5,NA,1993,VIANNA ML 1993 INT J REMOTE SENS
-35.032,-4.963,NA,2000,ROCHA LA 2000 ENVIRON BIOL FISHES
-12.2708333,-4.7802778,,2013,CARDOSO I 2013 LAT AM J AQUAT RES
-36.6669722,-4.7548194,,2019,BECK EICHLER PP 2019 MAR GEOL
-36.6669722,-4.7548194,,2012,"CORDEIRO RTS, 2012, MARINE BIODIVERSITY RECORDS"
-36.6669722,-4.7548194,,2019,DA MOTTA-NETO CC 2019 FRONT MAR SCI
-36.6669722,-4.7548194,,2019,DE ASSIS JE 2019 ZOOLOGIA
-36.6669722,-4.7548194,,2012,DE LIMA-FILHO PA 2012 J EXP MAR BIOL ECOL
-36.6669722,-4.7548194,,2019,EICHLER PPB 2019 J FORAMINIFER RES
-36.6669722,-4.7548194,,2017,FONSECA VP 2017 MAR ENVIRON RES
-36.6669722,-4.7548194,,2015,GARCIA JUNIOR 2015 CHECKLIST
-36.6669722,-4.7548194,,1999,GOMES C 1999 BULL MAR SCI
-36.6669722,-4.7548194,,2015,GOMES MP 2015 ITAL J GEOSCI
-36.6669722,-4.7548194,,2018,GONDIM AI 2018 MAR BIOL RES
-36.6669722,-4.7548194,,2015,GRANIER B 2015 CARNETS GEOL
-36.6669722,-4.7548194,,2019,LEITAO SN 2019 FRONT MAR SCI
-36.6669722,-4.7548194,,2019,TONES ROVIRA DP 2019 ESTUAR COAST SHELF SCI
-36.6669722,-4.7548194,,2014,WOELKERLING WJ 2014 CARNETS GEOL
-36.6669722,-4.7548194,,2018,XIMENES NETO AR 2018 J SOUTH AM EARTH SCI
-36.6669722,-4.7548194,,2006,YOKOTA L 2006 ENVIRON BIOL FISHES
-36.183,-4.75,http://dx.doi.org/10.1017/S0025315414001957,2015,BAYER FM 2015 J MAR BIOL ASSOC U K
-36.5833,-4.6333,,2019,DO NASCIMENTO SILVA LL NA GEO-MAR LETT
-36.767,-4.617,http://dx.doi.org/10.1017/S0025315414001957,2015,BAYER FM 2015 J MAR BIOL ASSOC U K
-36.5,-4.5,,2018,DO NASCIMENTO SILVA LL 2018 CONT SHELF RES
-34.333,-4.45,http://dx.doi.org/10.1371/journal.pone.0198452,2018,AUED AW 2018 PLOS ONE
-32.717,-4.433,http://dx.doi.org/10.1371/journal.pone.0198452,2018,AUED AW 2018 PLOS ONE
-37.7758,-4.4281,,2006,FREITAS LUIZ EDUARDO LIMA DE 2006 
-37.7704278,-4.4043644,,2015,"GALV√ÉO FILHO HC, 2015, MARINE BIODIVERSITY RECORDS"
-36.05,-4.35,10.1016/j.dsr.2020.103344,2020,"CORDEIRO RTS, 2020, DEEP-SEA RES PART I-OCEANOGR RES PAP"
-37.9556167,-4.2957861,,2015,SILVA MRO 2015 MAR POL
-37.717,-4.233,http://dx.doi.org/10.1590/S0101-81752007000200017,2007,ABRUNHOSA FA 2007 REV BRAS ZOOL
-36.30095,-4.0902194,,2020,MELO DANIELLE C M 2020 
-38.1833333,-4.0333333,,2015,SOUSA TS 2015 REV BRAS FARMACOGN -BRAZ J PHARMACOGN
-38,-4,10.1016/j.ocecoaman.2020.105403,2021,"MARQUES JML, 2021, OCEAN COASTAL MANAGE"
-39,-4,10.1016/j.marpolbul.2021.113250,2022,"SOARES MO, 2022, MAR POLLUT BULL"
-37.9833333,-3.9833333,,2016,DA SILVA DIAS FJ 2016 ESTUAR COAST SHELF SCI
-37.9833333,-3.9833333,,2016,DE MACEDO CARNEIRO PB 2016 J SOUTH AM EARTH SCI
-38.249,-3.908,http://dx.doi.org/10.1111/jfb.13075,2016,SAMPAIO CLS 2016 J FISH BIOL
-32.417,-3.9,NA,2000,FRANCINI RB 2000 J FISH BIOL
-32.417,-3.9,http://dx.doi.org/10.1590/1982-0224-20180131,2019,FREITAS RHA 2019 NEOTROP ICHTHYOL
-32.417,-3.9,http://dx.doi.org/10.1017/S0025315415001034,2016,LESSA R 2016 J MAR BIOL ASSOC U K
-32.417,-3.9,NA,2000,SAZIMA I 2000 COPEIA
-32.417,-3.9,http://dx.doi.org/10.1007/s10641-010-9765-z,2011,SOUZA AT 2011 ENVIRON BIOL FISHES
-32.417,-3.9,http://dx.doi.org/10.1007/s10641-013-0215-6,2014,SOUZA AT 2014 ENVIRON BIOL FISHES
-32.467,-3.871,http://dx.doi.org/10.1007/s12526-017-0827-8,2019,MAZZEI EF 2019 MAR BIODIVERS
-33.8,-3.867,http://dx.doi.org/10.1002/2017GC007365,2018,EVANGELISTA H 2018 GEOCHEM GEOPHYS GEOSYST
-33.8,-3.867,http://dx.doi.org/10.1111/jfb.13482,2017,MORAIS RA 2017 J FISH BIOL
-33.808333,-3.866667,,2016,AMADO-FILHO 2016 MAR BIODIVER
-33.808333,-3.866667,,2007,ANKER A 2007 ZOOTAXA
-33.808333,-3.866667,,2008,ANKER A 2008 J MAR BIOL ASSOC U K
-33.808333,-3.866667,,2016,BARROSO CX 2016 J MOLLUSCAN STUD
-33.808333,-3.866667,,2012,BATISTA H 2012 CHECKLIST
-33.808333,-3.866667,,2012,COIMBRA JC 2012 REV BRAS PALEONTOL
-33.808333,-3.866667,,2012,DE LIMA-FILHO PA 2012 J EXP MAR BIOL ECOL
-33.808333,-3.866667,10.1093/mollus/eyaa003,2020,"DE SOUZA DANTAS RJ, 2020, J MOLLUSCAN STUD"
-33.808333,-3.866667,10.1007/s10452-021-09917-7,2022,"DE SOUZA DANTAS RJ, 2022, AQUAT ECOL"
-33.808333,-3.866667,,1997,ECHEVERRIA 1997 ICRS8
-33.808333,-3.866667,,2015,GAETA J 2015 CHECKLIST
-33.808333,-3.866667,,2019,GAETA J 2019 CRUSTACEANA
-33.808333,-3.866667,10.1016/j.rsma.2022.102354,2022,"GARCIA KBL, 2022, REG STUD MAR SCI"
-33.808333,-3.866667,,2006,GARLA RC 2006 FISH RES
-33.808333,-3.866667,,2001,GHERARDI DFM 2001 CORAL REEFS
-33.808333,-3.866667,,2005,GHERARDI DFM 2005 CORAL REEFS
-33.808333,-3.866667,,2020,INAGAKI KY 2020 ENVIRON BIOL FISHES
-33.808333,-3.866667,,2015,JALES MC 2015 BRAZ J OCEANOGR
-33.808333,-3.866667,,1997,KIKUCHI & LEAO 1997 ICRS8
-33.808333,-3.866667,,2005,LIMA D 2005 J EXP MAR BIOL ECOL
-33.808333,-3.866667,,2006,MARQUES LV 2006 BOT MARINA
-33.808333,-3.866667,,2009,MAYAL EM 2009 INT GEOL REV
-33.808333,-3.866667,,2020,MELO DANIELLE C M 2020 
-33.808333,-3.866667,,1999,NETTO SA 1999 J SEA RES
-33.808333,-3.866667,,2003,NETTO SA 2003 J MAR BIOL ASSOC U K
-33.808333,-3.866667,,2015,PAIVA S 2015 FRONT MAR SCI
-33.808333,-3.866667,,2018,PEREIRA NS 2018 PALEOGEOGR PALEOCLIMATOL PALEOECOL
-33.808333,-3.866667,,2018,RODRIGUEZ-REY GT 2018 ZOOL J LINN SOC
-33.808333,-3.866667,,1997,ROSA & MOURA 1997 ICRS8
-33.808333,-3.866667,,2020,SANTANA JR 2020 J SEA RES
-33.808333,-3.866667,,2003,SANTOS CINTHYA S G 2003 
-33.808333,-3.866667,,2018,SANTOS MEA 2018 MAR POLLUT BULL
-33.808333,-3.866667,,2007,SENNA AR 2007 ZOOTAXA
-33.808333,-3.866667,,2014,"SISSINI MN, 2014, MARINE BIODIVERSITY RECORDS"
-33.808333,-3.866667,,2011,SOARES MO 2011 BIOTEMAS
-33.808333,-3.866667,"https://scholar.google.com.au/scholar?q=related:s2gnB7WTN4UJ:scholar.google.com/&scioq=GENETIC+DIFFERENTIATION+IN+POPULATIONS+OF+LANE+SNAPPER+LUYANUS+SYNAGRIS++-+LUTJANIDAE+FROM+WESTERN+ATLANTIC+AS+REVEALED+BY+MULTILOCUS+ANALYSIS&hl=en&as_sdt=0,5",2018,SOARES MO 2018 MAR POLLUT BULL
-33.808333,-3.866667,,2010,VILLACA R 2010 BOT MARINA
-33.808333,-3.866667,,2005,VILLAS B√îAS ALEXANDRE BIGIO 2005 
-33.808333,-3.866667,,2007,WETHERBEE BM 2007 MAR ECOL -PROG SER
-32.4297,-3.8579,10.1016/j.csr.2022.104662,2022,"AMBROSIO BG, 2022, CONT SHELF RES"
-32.4297,-3.8579,10.1111/acv.12802,2022,"LEITAO ATTS, 2022, ANIM CONSERV"
-33.817,-3.85,http://dx.doi.org/10.1038/s41598-018-29088-0,2018,ANDRADES R 2018 SCI REP
-32.417,-3.85,http://dx.doi.org/10.1007/s10653-014-9623-6,2014,BAPTISTA NETO JA 2014 ENVIRON GEOCHEM HEALTH
-32.417,-3.85,http://dx.doi.org/10.1007/s00227-014-2585-5,2015,COLMAN LP 2015 MAR BIOL
-32.433,-3.85,http://dx.doi.org/10.1155/2014/254698,2014,COSTA DA CUNHA IM 2014 BIOMED RES INT
-32.433,-3.85,NA,2000,FLOETER SR 2000 J FISH BIOL
-32.433,-3.85,http://dx.doi.org/10.1046/j.1466-822X.2001.00245.x,2001,FLOETER SR 2001 GLOB ECOL BIOGEOGR
-32.416667,-3.85,10.3391/ai.2021.16.1.06,2021,"FORTUNATO HFM, 2021, AQUAT INVASIONS"
-32.417,-3.85,http://dx.doi.org/10.1007/s00227-005-0201-4,2006,GARLA RC 2006 MAR BIOL
-33.817,-3.85,NA,1999,GHERARDI DFM 1999 PALAIOS
-32.417,-3.85,10.1016/j.marpolbul.2021.112021,2021,"GRILLO AC, 2021, MAR POLLUT BULL"
-32.417,-3.85,http://dx.doi.org/10.1590/1519-6984.03115,2016,LEITE JR 2016 BRAZ J BIOL
-32.4166667,-3.85,,2011,MEDEIROS PR 2011 NEOTROP ICHTHYOL
-32.417,-3.85,http://dx.doi.org/https://doi.org/10.1590/S0101-81752006000300029�,2006,MENDES LDF 2006 REV BRAS ZOOL
-32.417,-3.85,http://dx.doi.org/10.1111/jfb.13482,2017,MORAIS RA 2017 J FISH BIOL
-33.817,-3.85,NA,1999,NETTO SA 1999 ESTUAR COAST SHELF SCI
-33.817,-3.85,NA,1999,NETTO SA 1999 MAR ECOL -PROG SER
-33.817,-3.85,http://dx.doi.org/10.1590/S0001-37652013000100005,2013,PEREIRA NS 2013 AN ACAD BRAS CIENC
-33.817,-3.85,http://dx.doi.org/10.1590/0001-3765201520150072,2015,PEREIRA NS 2015 AN ACAD BRAS CIENC
-33.817,-3.85,http://dx.doi.org/10.1111/gbi.12155,2016,PEREIRA NS 2016 GEOBIOLOGY
-33.825,-3.842,http://dx.doi.org/10.1590/S1984-46702011000100007,2011,BOUTH HF 2011 ZOOLOGIA
-32.413333,-3.84,10.1007/s10530-021-02575-8,2021,"LUIZ OJ, 2021, BIOL INVASIONS"
-32.413333,-3.84,10.1111/fme.12557,2022,"REIS-FILHO JA, 2022, FISHERIES MANAG ECOL"
-32.413333,-3.84,10.1038/s41598-022-12409-9,2022,"SALVETAT J, 2022, SCI REP"
-32.4191667,-3.8358333,,2011,"PEREIRA PHC, 2011, MARINE BIODIVERSITY RECORDS"
-32.4166667,-3.8333333,,2011,KRAJEWSKI JP 2011 J MAR BIOL ASSOC U K
-32.25,-3.8333333,,2011,"MENDON√áA P, 2011, MARINE BIODIVERSITY RECORDS"
