Paper_ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25 
"PINHEIRO HT, 2020, J FISH BIOL",0.014705882,0.014705882,0.009803922,0.014705882,0.06372549,0.039215686,0.029411765,0.049019608,0.024509804,0.009803922,0.029411765,0.299019608,0.039215686,0.014705882,0.014705882,0.098039216,0.014705882,0.009803922,0.088235294,0.009803922,0.009803922,0.009803922,0.024509804,0.053921569,0.014705882
"PINHEIRO HT, 2021, J NAT HIST",0.027027027,0.054054054,0.033783784,0.013513514,0.02027027,0.087837838,0.013513514,0.108108108,0.02027027,0.02027027,0.013513514,0.135135135,0.013513514,0.013513514,0.033783784,0.02027027,0.02027027,0.040540541,0.108108108,0.027027027,0.013513514,0.02027027,0.013513514,0.114864865,0.013513514
PINTO & BELEN 1997 ICRS8,0.024691358,0.086419753,0.061728395,0.037037037,0.024691358,0.024691358,0.049382716,0.037037037,0.024691358,0.024691358,0.024691358,0.024691358,0.086419753,0.037037037,0.037037037,0.024691358,0.024691358,0.074074074,0.024691358,0.037037037,0.024691358,0.074074074,0.024691358,0.037037037,0.049382716
PINTO FCL 2017 J BRAZ CHEM SOC,0.02020202,0.03030303,0.050505051,0.03030303,0.03030303,0.03030303,0.050505051,0.03030303,0.02020202,0.02020202,0.04040404,0.02020202,0.02020202,0.02020202,0.02020202,0.050505051,0.02020202,0.131313131,0.02020202,0.03030303,0.232323232,0.02020202,0.02020202,0.02020202,0.02020202
PINTO SM 2000 PROC BIOL SOC WASH,0.028571429,0.042857143,0.128571429,0.028571429,0.028571429,0.028571429,0.028571429,0.057142857,0.028571429,0.057142857,0.028571429,0.028571429,0.028571429,0.028571429,0.028571429,0.028571429,0.028571429,0.071428571,0.028571429,0.042857143,0.085714286,0.028571429,0.028571429,0.028571429,0.028571429
PINTO TK 2013 MAR ECOL -EVOL PERSP,0.052083333,0.010416667,0.041666667,0.015625,0.036458333,0.015625,0.234375,0.026041667,0.182291667,0.036458333,0.010416667,0.020833333,0.03125,0.020833333,0.015625,0.020833333,0.026041667,0.010416667,0.03125,0.036458333,0.015625,0.010416667,0.020833333,0.03125,0.046875
PINZON C JH 2011 BULL MAR SCI,0.033557047,0.087248322,0.228187919,0.033557047,0.026845638,0.013422819,0.046979866,0.033557047,0.013422819,0.013422819,0.026845638,0.026845638,0.013422819,0.046979866,0.053691275,0.020134228,0.020134228,0.087248322,0.026845638,0.040268456,0.040268456,0.020134228,0.013422819,0.020134228,0.013422819
PIRES & CASTRO 1997 ICRS8,0.020618557,0.041237113,0.092783505,0.020618557,0.072164948,0.041237113,0.030927835,0.020618557,0.020618557,0.020618557,0.030927835,0.051546392,0.06185567,0.041237113,0.020618557,0.06185567,0.020618557,0.113402062,0.030927835,0.041237113,0.041237113,0.030927835,0.020618557,0.030927835,0.020618557
PIRES 2000 ICRS9,0.026785714,0.401785714,0.044642857,0.017857143,0.053571429,0.017857143,0.026785714,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.017857143,0.026785714,0.026785714,0.071428571,0.017857143,0.017857143,0.035714286,0.017857143,0.017857143,0.017857143,0.017857143
PIRES DDO 2007 CONSERVATION AND ADAPTIVE MANAGEMENT OF SEAMOUNT AND DEEP-SEA CORAL ECOSYSTEMS,0.019417476,0.019417476,0.029126214,0.019417476,0.116504854,0.019417476,0.058252427,0.019417476,0.048543689,0.029126214,0.029126214,0.019417476,0.019417476,0.038834951,0.029126214,0.067961165,0.029126214,0.145631068,0.019417476,0.126213592,0.019417476,0.019417476,0.019417476,0.019417476,0.019417476
PIRES DO 1992 BULL MAR SCI,0.015267176,0.099236641,0.083969466,0.045801527,0.038167939,0.015267176,0.030534351,0.129770992,0.030534351,0.030534351,0.015267176,0.022900763,0.038167939,0.022900763,0.022900763,0.038167939,0.045801527,0.160305344,0.015267176,0.022900763,0.015267176,0.015267176,0.015267176,0.015267176,0.015267176
PIRES DO 1999 MAR BIOL,0.032258065,0.322580645,0.04516129,0.012903226,0.038709677,0.012903226,0.012903226,0.025806452,0.012903226,0.012903226,0.019354839,0.012903226,0.019354839,0.012903226,0.019354839,0.012903226,0.038709677,0.135483871,0.019354839,0.038709677,0.025806452,0.025806452,0.025806452,0.025806452,0.038709677
PIRES DO 2011 J MAR BIOL ASSOC U K,0.017142857,0.12,0.011428571,0.011428571,0.017142857,0.028571429,0.011428571,0.12,0.022857143,0.045714286,0.022857143,0.011428571,0.028571429,0.034285714,0.011428571,0.017142857,0.171428571,0.182857143,0.011428571,0.028571429,0.011428571,0.011428571,0.017142857,0.011428571,0.022857143
PIRES DO 2014 DEEP-SEA RES PART II-TOP STUD OCEANOGR,0.01025641,0.225641026,0.025641026,0.020512821,0.041025641,0.01025641,0.025641026,0.025641026,0.01025641,0.025641026,0.015384615,0.030769231,0.035897436,0.061538462,0.01025641,0.153846154,0.041025641,0.112820513,0.020512821,0.025641026,0.01025641,0.015384615,0.01025641,0.01025641,0.025641026
PIRES-VANIN AMS 2011 BRAZ J OCEANOGR,0.053191489,0.021276596,0.010638298,0.015957447,0.010638298,0.015957447,0.186170213,0.010638298,0.010638298,0.063829787,0.063829787,0.015957447,0.042553191,0.074468085,0.015957447,0.026595745,0.090425532,0.010638298,0.015957447,0.042553191,0.042553191,0.026595745,0.021276596,0.010638298,0.10106383
PITOMBO 1988 ICRS6,0.013245033,0.026490066,0.039735099,0.01986755,0.01986755,0.013245033,0.099337748,0.198675497,0.01986755,0.046357616,0.01986755,0.092715232,0.01986755,0.013245033,0.013245033,0.026490066,0.099337748,0.066225166,0.01986755,0.059602649,0.01986755,0.013245033,0.013245033,0.013245033,0.013245033
PLOUGH LV 2017 J SHELLFISH RES,0.014150943,0.014150943,0.014150943,0.033018868,0.009433962,0.014150943,0.028301887,0.037735849,0.018867925,0.061320755,0.023584906,0.014150943,0.094339623,0.04245283,0.306603774,0.028301887,0.014150943,0.014150943,0.018867925,0.033018868,0.066037736,0.051886792,0.009433962,0.023584906,0.014150943
POGGIO C 2009 INTERCIENCIA,0.022900763,0.022900763,0.015267176,0.015267176,0.030534351,0.015267176,0.045801527,0.015267176,0.015267176,0.030534351,0.015267176,0.022900763,0.038167939,0.183206107,0.022900763,0.022900763,0.045801527,0.13740458,0.015267176,0.038167939,0.076335878,0.045801527,0.076335878,0.015267176,0.015267176
PORTUGAL AB 2016 MAR ENVIRON RES,0.238095238,0.013605442,0.020408163,0.013605442,0.020408163,0.013605442,0.19047619,0.034013605,0.027210884,0.095238095,0.040816327,0.020408163,0.013605442,0.020408163,0.013605442,0.013605442,0.013605442,0.027210884,0.040816327,0.047619048,0.013605442,0.020408163,0.020408163,0.013605442,0.013605442
POSSAMAI B 2015 SCI MAR,0.023809524,0.246031746,0.047619048,0.015873016,0.055555556,0.063492063,0.03968254,0.03968254,0.03968254,0.03968254,0.03968254,0.015873016,0.015873016,0.03968254,0.015873016,0.023809524,0.015873016,0.03968254,0.023809524,0.015873016,0.015873016,0.063492063,0.023809524,0.015873016,0.023809524
POVINEC PP 2008 ESTUAR COAST SHELF SCI,0.035175879,0.010050251,0.010050251,0.010050251,0.025125628,0.025125628,0.010050251,0.030150754,0.015075377,0.070351759,0.035175879,0.020100503,0.030150754,0.391959799,0.010050251,0.025125628,0.030150754,0.010050251,0.015075377,0.040201005,0.045226131,0.010050251,0.045226131,0.015075377,0.035175879
PRANTONI AL 2018 INVERTEBR SYST,0.044117647,0.022058824,0.205882353,0.022058824,0.022058824,0.022058824,0.029411765,0.044117647,0.014705882,0.029411765,0.036764706,0.051470588,0.036764706,0.022058824,0.183823529,0.029411765,0.044117647,0.014705882,0.029411765,0.014705882,0.022058824,0.014705882,0.014705882,0.014705882,0.014705882
"PRATA J, 2020, THALASSAS",0.026086957,0.017391304,0.113043478,0.017391304,0.27826087,0.017391304,0.043478261,0.017391304,0.034782609,0.052173913,0.017391304,0.026086957,0.043478261,0.052173913,0.017391304,0.034782609,0.026086957,0.017391304,0.026086957,0.017391304,0.017391304,0.017391304,0.017391304,0.026086957,0.026086957
PRATES & FERREIRA 2004 ICRS10,0.031496063,0.015748031,0.031496063,0.015748031,0.039370079,0.031496063,0.023622047,0.015748031,0.047244094,0.047244094,0.015748031,0.015748031,0.023622047,0.015748031,0.015748031,0.015748031,0.157480315,0.015748031,0.267716535,0.039370079,0.015748031,0.015748031,0.039370079,0.031496063,0.015748031
PRATES 2008 ICRS11,0.073684211,0.052631579,0.021052632,0.021052632,0.031578947,0.021052632,0.021052632,0.094736842,0.021052632,0.063157895,0.031578947,0.021052632,0.021052632,0.021052632,0.042105263,0.021052632,0.052631579,0.042105263,0.178947368,0.021052632,0.021052632,0.021052632,0.031578947,0.031578947,0.021052632
PRAZERES MF 2011 J EXP MAR BIOL ECOL,0.011235955,0.039325843,0.016853933,0.028089888,0.011235955,0.050561798,0.011235955,0.04494382,0.028089888,0.016853933,0.016853933,0.016853933,0.011235955,0.02247191,0.011235955,0.011235955,0.02247191,0.011235955,0.011235955,0.028089888,0.039325843,0.011235955,0.5,0.011235955,0.016853933
PRAZERES MF 2012 J FORAMINIFER RES,0.034682081,0.023121387,0.011560694,0.01734104,0.028901734,0.011560694,0.023121387,0.138728324,0.011560694,0.011560694,0.028901734,0.063583815,0.086705202,0.028901734,0.052023121,0.023121387,0.040462428,0.011560694,0.023121387,0.01734104,0.011560694,0.011560694,0.248554913,0.011560694,0.028901734
PREVIERO M 2011 NEOTROP ICHTHYOL,0.027027027,0.297297297,0.013513514,0.013513514,0.033783784,0.013513514,0.033783784,0.013513514,0.033783784,0.040540541,0.02027027,0.02027027,0.02027027,0.02027027,0.02027027,0.027027027,0.040540541,0.013513514,0.013513514,0.040540541,0.013513514,0.013513514,0.013513514,0.168918919,0.033783784
"PREVIERO M, 2020, FISHERIES MANAG ECOL",0.099337748,0.046357616,0.013245033,0.013245033,0.013245033,0.026490066,0.013245033,0.026490066,0.039735099,0.01986755,0.013245033,0.039735099,0.01986755,0.01986755,0.013245033,0.046357616,0.046357616,0.013245033,0.112582781,0.01986755,0.026490066,0.013245033,0.013245033,0.264900662,0.026490066
PRINCIPE SC 2022 ICRS,0.023391813,0.029239766,0.011695906,0.029239766,0.011695906,0.011695906,0.023391813,0.058479532,0.011695906,0.01754386,0.046783626,0.035087719,0.029239766,0.035087719,0.029239766,0.040935673,0.035087719,0.011695906,0.046783626,0.239766082,0.01754386,0.011695906,0.16374269,0.01754386,0.011695906
"PRINCIPE SC, 2021, FRONT MAR SCI",0.013157895,0.013157895,0.026315789,0.019736842,0.019736842,0.026315789,0.052631579,0.019736842,0.032894737,0.019736842,0.092105263,0.052631579,0.013157895,0.013157895,0.032894737,0.019736842,0.032894737,0.131578947,0.032894737,0.138157895,0.019736842,0.019736842,0.131578947,0.013157895,0.013157895
PRIOLLI RHG 2016 SCI MAR,0.01369863,0.02739726,0.020547945,0.01369863,0.02739726,0.020547945,0.020547945,0.061643836,0.01369863,0.047945205,0.02739726,0.01369863,0.054794521,0.01369863,0.308219178,0.01369863,0.020547945,0.01369863,0.02739726,0.034246575,0.02739726,0.01369863,0.020547945,0.123287671,0.020547945
QUEIROZ APN 2019 LAT AM J AQUAT RES,0.027027027,0.108108108,0.047297297,0.02027027,0.02027027,0.027027027,0.02027027,0.013513514,0.263513514,0.027027027,0.02027027,0.033783784,0.128378378,0.013513514,0.02027027,0.013513514,0.033783784,0.013513514,0.013513514,0.02027027,0.02027027,0.013513514,0.040540541,0.027027027,0.013513514
"QUEIROZ RNM, 2022, ZOOLOGY",0.06043956,0.269230769,0.010989011,0.010989011,0.098901099,0.016483516,0.021978022,0.010989011,0.021978022,0.043956044,0.010989011,0.010989011,0.021978022,0.065934066,0.021978022,0.016483516,0.021978022,0.016483516,0.038461538,0.016483516,0.016483516,0.126373626,0.010989011,0.021978022,0.016483516
QUESADA-SILVA M 2017 BRAZ J OCEANOGR,0.079710145,0.014492754,0.014492754,0.014492754,0.02173913,0.02173913,0.065217391,0.028985507,0.014492754,0.02173913,0.094202899,0.036231884,0.065217391,0.036231884,0.02173913,0.014492754,0.115942029,0.014492754,0.02173913,0.043478261,0.028985507,0.014492754,0.02173913,0.014492754,0.15942029
QUIMBAYO JP 2017 ENVIRON BIOL FISHES,0.026143791,0.013071895,0.032679739,0.013071895,0.032679739,0.346405229,0.019607843,0.013071895,0.032679739,0.019607843,0.078431373,0.091503268,0.013071895,0.013071895,0.013071895,0.019607843,0.032679739,0.052287582,0.032679739,0.013071895,0.019607843,0.019607843,0.019607843,0.019607843,0.013071895
QUIMBAYO JP 2018 ENVIRON BIOL FISHES,0.020408163,0.020408163,0.020408163,0.013605442,0.034013605,0.326530612,0.027210884,0.020408163,0.013605442,0.088435374,0.074829932,0.013605442,0.013605442,0.047619048,0.013605442,0.013605442,0.040816327,0.013605442,0.013605442,0.054421769,0.034013605,0.027210884,0.020408163,0.013605442,0.020408163
QUIMBAYO JP 2020 J FISH BIOL,0.026315789,0.01754386,0.01754386,0.01754386,0.01754386,0.219298246,0.043859649,0.026315789,0.149122807,0.01754386,0.035087719,0.087719298,0.035087719,0.026315789,0.026315789,0.026315789,0.01754386,0.01754386,0.01754386,0.01754386,0.026315789,0.01754386,0.052631579,0.026315789,0.01754386
QUINTANA J 2015 REV BRAS FARMACOGN -BRAZ J PHARMACOGN,0.049019608,0.039215686,0.019607843,0.039215686,0.049019608,0.029411765,0.019607843,0.049019608,0.019607843,0.019607843,0.019607843,0.029411765,0.039215686,0.029411765,0.019607843,0.039215686,0.019607843,0.039215686,0.029411765,0.029411765,0.264705882,0.049019608,0.019607843,0.019607843,0.019607843
"QUINTAO TL, 2022, MAR BIOL",0.012820513,0.019230769,0.012820513,0.012820513,0.012820513,0.051282051,0.012820513,0.019230769,0.025641026,0.012820513,0.038461538,0.153846154,0.025641026,0.019230769,0.301282051,0.019230769,0.070512821,0.019230769,0.012820513,0.025641026,0.012820513,0.019230769,0.025641026,0.012820513,0.051282051
"QUIRINO-AMADOR MI, 2021, FRONT ECOL EVOL",0.126436782,0.011494253,0.011494253,0.011494253,0.022988506,0.011494253,0.063218391,0.109195402,0.028735632,0.022988506,0.040229885,0.011494253,0.011494253,0.011494253,0.017241379,0.011494253,0.022988506,0.034482759,0.126436782,0.045977011,0.011494253,0.011494253,0.040229885,0.166666667,0.017241379
RABELO EF 2013 BRAZ J OCEANOGR,0.028368794,0.035460993,0.014184397,0.042553191,0.04964539,0.021276596,0.04964539,0.014184397,0.070921986,0.035460993,0.014184397,0.014184397,0.014184397,0.021276596,0.014184397,0.014184397,0.014184397,0.163120567,0.035460993,0.028368794,0.028368794,0.19858156,0.042553191,0.014184397,0.021276596
RABELO EF 2014 SYMBIOSIS,0.026315789,0.013157895,0.032894737,0.026315789,0.078947368,0.019736842,0.052631579,0.039473684,0.013157895,0.013157895,0.019736842,0.013157895,0.013157895,0.019736842,0.046052632,0.013157895,0.026315789,0.171052632,0.013157895,0.039473684,0.203947368,0.013157895,0.046052632,0.026315789,0.019736842
RABELO EF 2015 MAR BIOL RES,0.023391813,0.01754386,0.011695906,0.023391813,0.035087719,0.011695906,0.134502924,0.052631579,0.023391813,0.046783626,0.070175439,0.011695906,0.01754386,0.040935673,0.011695906,0.035087719,0.035087719,0.111111111,0.087719298,0.058479532,0.01754386,0.035087719,0.035087719,0.01754386,0.035087719
RADDATZ J 2020 CORAL REEFS,0.015544041,0.03626943,0.025906736,0.015544041,0.020725389,0.010362694,0.020725389,0.010362694,0.020725389,0.020725389,0.025906736,0.041450777,0.010362694,0.051813472,0.015544041,0.207253886,0.025906736,0.098445596,0.015544041,0.020725389,0.03626943,0.015544041,0.03626943,0.020725389,0.18134715
RAFAEL BARBOZA F 2015 SCI REP,0.01875,0.0125,0.0125,0.03125,0.03125,0.0125,0.04375,0.01875,0.05,0.0875,0.14375,0.03125,0.0125,0.05,0.0625,0.025,0.025,0.0125,0.025,0.1125,0.0375,0.0125,0.08125,0.01875,0.03125
RAMALHO LV 2018 ZOOTAXA,0.020547945,0.020547945,0.109589041,0.061643836,0.082191781,0.034246575,0.075342466,0.020547945,0.034246575,0.02739726,0.01369863,0.054794521,0.02739726,0.01369863,0.01369863,0.061643836,0.102739726,0.020547945,0.04109589,0.034246575,0.01369863,0.01369863,0.01369863,0.01369863,0.075342466
"RAMALHO LV, 2021, ZOOTAXA",0.013422819,0.013422819,0.181208054,0.040268456,0.087248322,0.013422819,0.033557047,0.013422819,0.020134228,0.020134228,0.020134228,0.087248322,0.020134228,0.013422819,0.046979866,0.026845638,0.040268456,0.020134228,0.026845638,0.020134228,0.020134228,0.013422819,0.013422819,0.013422819,0.181208054
RAMIRES M 2015 J ETHNOBIOL ETHNOMED,0.010582011,0.010582011,0.026455026,0.015873016,0.047619048,0.010582011,0.015873016,0.063492063,0.126984127,0.026455026,0.015873016,0.010582011,0.015873016,0.015873016,0.015873016,0.010582011,0.031746032,0.010582011,0.015873016,0.015873016,0.015873016,0.047619048,0.010582011,0.396825397,0.015873016
"RAMOS MEAF, 2022, FRONT EARTH SCI",0.010204082,0.010204082,0.015306122,0.035714286,0.040816327,0.030612245,0.066326531,0.030612245,0.015306122,0.025510204,0.030612245,0.020408163,0.025510204,0.142857143,0.015306122,0.015306122,0.025510204,0.010204082,0.015306122,0.025510204,0.010204082,0.010204082,0.020408163,0.010204082,0.341836735
RAMOS MV 2000 J FOOD BIOCHEM,0.05952381,0.035714286,0.023809524,0.071428571,0.023809524,0.035714286,0.035714286,0.023809524,0.035714286,0.023809524,0.035714286,0.023809524,0.035714286,0.05952381,0.035714286,0.023809524,0.035714286,0.023809524,0.071428571,0.023809524,0.119047619,0.023809524,0.035714286,0.05952381,0.023809524
RAMOS RJ 2010 BRAZ J OCEANOGR,0.018987342,0.044303797,0.037974684,0.094936709,0.037974684,0.018987342,0.14556962,0.056962025,0.012658228,0.101265823,0.069620253,0.012658228,0.025316456,0.101265823,0.018987342,0.012658228,0.018987342,0.018987342,0.012658228,0.050632911,0.025316456,0.012658228,0.018987342,0.012658228,0.018987342
RANGEL 2004 AQUA,0.027027027,0.040540541,0.135135135,0.027027027,0.067567568,0.054054054,0.027027027,0.027027027,0.027027027,0.040540541,0.027027027,0.108108108,0.027027027,0.027027027,0.054054054,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.040540541
RANGEL CA 2007 BRAZ J OCEANOGR,0.044247788,0.017699115,0.017699115,0.026548673,0.053097345,0.044247788,0.061946903,0.061946903,0.017699115,0.053097345,0.132743363,0.079646018,0.03539823,0.03539823,0.017699115,0.03539823,0.053097345,0.017699115,0.026548673,0.03539823,0.017699115,0.026548673,0.03539823,0.03539823,0.017699115
RANGELY J 2010 BOL INST PESCA,0.013793103,0.034482759,0.013793103,0.013793103,0.068965517,0.020689655,0.020689655,0.020689655,0.020689655,0.048275862,0.04137931,0.013793103,0.013793103,0.020689655,0.027586207,0.034482759,0.013793103,0.013793103,0.068965517,0.020689655,0.027586207,0.020689655,0.013793103,0.379310345,0.013793103
REBOUCAS RC 2011 BRAZ J OCEANOGR,0.035294118,0.017647059,0.011764706,0.047058824,0.029411765,0.017647059,0.070588235,0.011764706,0.017647059,0.223529412,0.011764706,0.023529412,0.041176471,0.052941176,0.011764706,0.011764706,0.041176471,0.023529412,0.023529412,0.023529412,0.011764706,0.023529412,0.023529412,0.023529412,0.170588235
REIS 2000 ICRS9,0.016949153,0.042372881,0.025423729,0.016949153,0.016949153,0.016949153,0.025423729,0.033898305,0.025423729,0.042372881,0.016949153,0.025423729,0.033898305,0.033898305,0.016949153,0.076271186,0.144067797,0.127118644,0.025423729,0.016949153,0.06779661,0.033898305,0.025423729,0.016949153,0.076271186
REIS AMM 2009 J APPL MICROBIOL,0.028368794,0.014184397,0.014184397,0.014184397,0.014184397,0.014184397,0.04964539,0.021276596,0.021276596,0.014184397,0.014184397,0.021276596,0.014184397,0.021276596,0.056737589,0.021276596,0.04964539,0.241134752,0.014184397,0.028368794,0.241134752,0.014184397,0.014184397,0.021276596,0.021276596
REIS AT 2013 GEOMORPHOLOGY,0.012987013,0.019480519,0.051948052,0.019480519,0.051948052,0.012987013,0.012987013,0.025974026,0.012987013,0.058441558,0.025974026,0.019480519,0.012987013,0.058441558,0.019480519,0.11038961,0.032467532,0.019480519,0.012987013,0.019480519,0.012987013,0.019480519,0.051948052,0.012987013,0.292207792
REIS F 2013 J MAR BIOL ASSOC U K,0.026666667,0.013333333,0.046666667,0.106666667,0.046666667,0.1,0.046666667,0.046666667,0.146666667,0.013333333,0.033333333,0.06,0.053333333,0.02,0.033333333,0.013333333,0.013333333,0.02,0.013333333,0.02,0.04,0.033333333,0.013333333,0.026666667,0.013333333
REIS-FILHO JA 2016 MAR BIOL,0.018181818,0.018181818,0.012121212,0.024242424,0.024242424,0.03030303,0.03030303,0.078787879,0.236363636,0.096969697,0.133333333,0.018181818,0.012121212,0.066666667,0.036363636,0.03030303,0.012121212,0.012121212,0.024242424,0.012121212,0.018181818,0.012121212,0.018181818,0.012121212,0.012121212
REIS-FILHO JA 2019 MAR ENVIRON RES,0.015706806,0.02617801,0.015706806,0.010471204,0.031413613,0.015706806,0.020942408,0.109947644,0.162303665,0.041884817,0.162303665,0.010471204,0.015706806,0.02617801,0.02617801,0.010471204,0.010471204,0.010471204,0.109947644,0.020942408,0.020942408,0.020942408,0.010471204,0.057591623,0.036649215
REIS-FILHO JA NA MAR ECOL -EVOL PERSP,0.022346369,0.033519553,0.022346369,0.022346369,0.022346369,0.022346369,0.011173184,0.296089385,0.055865922,0.072625698,0.072625698,0.011173184,0.022346369,0.072625698,0.039106145,0.033519553,0.016759777,0.011173184,0.027932961,0.011173184,0.011173184,0.022346369,0.027932961,0.016759777,0.022346369
"REIS-FILHO JA, 2014, MARINE BIODIVERSITY RECORDS",0.034883721,0.034883721,0.058139535,0.023255814,0.058139535,0.046511628,0.023255814,0.023255814,0.093023256,0.11627907,0.023255814,0.069767442,0.023255814,0.023255814,0.034883721,0.023255814,0.034883721,0.023255814,0.058139535,0.034883721,0.023255814,0.023255814,0.034883721,0.034883721,0.023255814
"REIS-FILHO JA, 2022, FISHERIES MANAG ECOL",0.111842105,0.013157895,0.013157895,0.013157895,0.019736842,0.039473684,0.019736842,0.046052632,0.013157895,0.052631579,0.019736842,0.013157895,0.013157895,0.013157895,0.019736842,0.052631579,0.032894737,0.013157895,0.171052632,0.019736842,0.013157895,0.026315789,0.013157895,0.217105263,0.019736842
"REIS-FILHO JA, 2022, OCEAN COASTAL MANAGE",0.108433735,0.012048193,0.012048193,0.018072289,0.018072289,0.024096386,0.024096386,0.024096386,0.036144578,0.078313253,0.018072289,0.024096386,0.024096386,0.042168675,0.024096386,0.078313253,0.042168675,0.024096386,0.030120482,0.018072289,0.024096386,0.018072289,0.018072289,0.240963855,0.018072289
REISSER J 2013 MAR BIOL,0.014388489,0.079136691,0.021582734,0.043165468,0.021582734,0.035971223,0.021582734,0.028776978,0.165467626,0.050359712,0.043165468,0.035971223,0.028776978,0.021582734,0.014388489,0.158273381,0.028776978,0.014388489,0.043165468,0.035971223,0.028776978,0.014388489,0.014388489,0.014388489,0.021582734
RHORMENS MS 2017 OCEAN COASTAL MANAGE,0.08,0.03,0.02,0.02,0.03,0.02,0.05,0.06,0.03,0.04,0.02,0.03,0.04,0.02,0.03,0.02,0.03,0.02,0.22,0.03,0.02,0.03,0.07,0.02,0.02
"RIBEIRO AR, 2021, OCEAN COASTAL MANAGE",0.009615385,0.0625,0.009615385,0.009615385,0.019230769,0.033653846,0.024038462,0.048076923,0.038461538,0.019230769,0.028846154,0.024038462,0.019230769,0.014423077,0.024038462,0.009615385,0.019230769,0.019230769,0.014423077,0.009615385,0.014423077,0.009615385,0.019230769,0.480769231,0.019230769
RIBEIRO B 2018 J MAR BIOL ASSOC U K,0.018867925,0.062893082,0.050314465,0.044025157,0.012578616,0.037735849,0.050314465,0.025157233,0.025157233,0.018867925,0.06918239,0.018867925,0.044025157,0.031446541,0.012578616,0.012578616,0.012578616,0.050314465,0.044025157,0.075471698,0.075471698,0.157232704,0.018867925,0.012578616,0.018867925
RIBEIRO F 2018 PEERJ,0.018518519,0.018518519,0.011111111,0.144444444,0.014814815,0.014814815,0.037037037,0.02962963,0.007407407,0.018518519,0.048148148,0.018518519,0.007407407,0.022222222,0.007407407,0.011111111,0.151851852,0.103703704,0.011111111,0.022222222,0.088888889,0.055555556,0.085185185,0.02962963,0.022222222
RIBEIRO FELIPE BEZERRA 2019 ,0.027027027,0.027027027,0.054054054,0.027027027,0.121621622,0.027027027,0.027027027,0.027027027,0.027027027,0.040540541,0.027027027,0.081081081,0.135135135,0.027027027,0.027027027,0.040540541,0.027027027,0.027027027,0.027027027,0.040540541,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027
RIBEIRO FV 2017 PEERJ,0.020689655,0.027586207,0.013793103,0.020689655,0.062068966,0.020689655,0.027586207,0.020689655,0.013793103,0.013793103,0.027586207,0.013793103,0.013793103,0.020689655,0.013793103,0.027586207,0.013793103,0.082758621,0.027586207,0.020689655,0.213793103,0.2,0.048275862,0.013793103,0.020689655
"RIBEIRO FV, 2022, FRONT MAR SCI",0.026845638,0.020134228,0.046979866,0.067114094,0.026845638,0.067114094,0.093959732,0.013422819,0.026845638,0.013422819,0.020134228,0.020134228,0.013422819,0.013422819,0.013422819,0.013422819,0.073825503,0.033557047,0.013422819,0.033557047,0.208053691,0.033557047,0.080536913,0.013422819,0.013422819
RIBEIRO SM 2004 ZOOTAXA,0.021276596,0.031914894,0.159574468,0.021276596,0.042553191,0.042553191,0.031914894,0.021276596,0.031914894,0.021276596,0.031914894,0.106382979,0.031914894,0.021276596,0.021276596,0.042553191,0.074468085,0.021276596,0.021276596,0.021276596,0.042553191,0.053191489,0.042553191,0.021276596,0.021276596
RIBEIRO SM 2010 BRAZ J OCEANOGR,0.037878788,0.015151515,0.022727273,0.022727273,0.022727273,0.015151515,0.03030303,0.03030303,0.159090909,0.022727273,0.037878788,0.022727273,0.015151515,0.015151515,0.022727273,0.015151515,0.022727273,0.022727273,0.03030303,0.037878788,0.25,0.053030303,0.037878788,0.022727273,0.015151515
RIBEIRO SM 2012 J SEA RES,0.034188034,0.017094017,0.076923077,0.034188034,0.042735043,0.042735043,0.017094017,0.017094017,0.111111111,0.017094017,0.042735043,0.017094017,0.017094017,0.017094017,0.017094017,0.017094017,0.025641026,0.017094017,0.068376068,0.017094017,0.222222222,0.025641026,0.017094017,0.034188034,0.034188034
RICH WA 2018 MAR ENVIRON RES,0.030150754,0.025125628,0.010050251,0.105527638,0.020100503,0.025125628,0.025125628,0.010050251,0.020100503,0.020100503,0.065326633,0.010050251,0.015075377,0.015075377,0.015075377,0.015075377,0.015075377,0.015075377,0.015075377,0.015075377,0.035175879,0.035175879,0.407035176,0.020100503,0.015075377
RICHARDS JL 2018 PHYCOLOGIA,0.031746032,0.023809524,0.166666667,0.150793651,0.031746032,0.015873016,0.055555556,0.015873016,0.015873016,0.015873016,0.023809524,0.023809524,0.015873016,0.023809524,0.095238095,0.063492063,0.023809524,0.015873016,0.015873016,0.015873016,0.063492063,0.023809524,0.015873016,0.023809524,0.031746032
RICHARDS JL 2019 PHYTOTAXA,0.015625,0.03125,0.1328125,0.328125,0.015625,0.015625,0.0234375,0.015625,0.0234375,0.0234375,0.015625,0.0390625,0.015625,0.015625,0.0703125,0.0234375,0.03125,0.015625,0.015625,0.0234375,0.03125,0.0234375,0.015625,0.015625,0.0234375
