"","decimallongitude","decimallatitude","DOI","Year","Paper_ID","Rhodolith.beds","Chemical.ecology","Reproduction","Holobiont","Deep.reefs","Climate.change","Fisheries","Methods","Taxonomy...Systematics","Macroalgae...Herbivory","Habitat.structure","Oceanic.islands","Trophic.ecology...Nursery.habitats","Geomorphology...Paleontology","Oceanography...Productivity","Demography","Anthozoan.biology","Hydrodynamics","Fish.interactions","Invasive.species","Biogeography...Phylogeography","Tourism...Pollution","Distribution.limits","Cytogenetics","Conservation...Management","pts_mpas","data","PAPER_ID","Institution.corresponnding","Region"
"http://dx.doi.org/10.1590/2358-2936e2017026.extracted_coords.92",-34.75,-3.8,"http://dx.doi.org/10.1590/2358-2936e2017026",2017,"SILVA ES 2017 NAUPLIUS",0.017806268,0.017806268,0.036324786,0.027065527,0.017806268,0.017806268,0.017806268,0.036324786,0.332621083,0.027065527,0.017806268,0.036324786,0.017806268,0.045584046,0.027065527,0.027065527,0.027065527,0.082621083,0.017806268,0.017806268,0.017806268,0.017806268,0.027065527,0.036324786,0.017806268,NA,"function","SILVA ES 2017 NAUPLIUS","UNIV FED PERNAMBUCO UFPE","Northeastern"
"http://dx.doi.org/10.1590/2358-2936e2017026.extracted_coords.93",-34.821,-7.115,"http://dx.doi.org/10.1590/2358-2936e2017026",2017,"SILVA ES 2017 NAUPLIUS",0.017806268,0.017806268,0.036324786,0.027065527,0.017806268,0.017806268,0.017806268,0.036324786,0.332621083,0.027065527,0.017806268,0.036324786,0.017806268,0.045584046,0.027065527,0.027065527,0.027065527,0.082621083,0.017806268,0.017806268,0.017806268,0.017806268,0.027065527,0.036324786,0.017806268,NA,"function","SILVA ES 2017 NAUPLIUS","UNIV FED PERNAMBUCO UFPE","Northeastern"
"http://dx.doi.org/10.1590/2358-2936e2017026.extracted_coords.94",-34.752,-8,"http://dx.doi.org/10.1590/2358-2936e2017026",2017,"SILVA ES 2017 NAUPLIUS",0.017806268,0.017806268,0.036324786,0.027065527,0.017806268,0.017806268,0.017806268,0.036324786,0.332621083,0.027065527,0.017806268,0.036324786,0.017806268,0.045584046,0.027065527,0.027065527,0.027065527,0.082621083,0.017806268,0.017806268,0.017806268,0.017806268,0.027065527,0.036324786,0.017806268,NA,"function","SILVA ES 2017 NAUPLIUS","UNIV FED PERNAMBUCO UFPE","Northeastern"
"http://dx.doi.org/10.1590/2358-2936e2017026.extracted_coords.95",-35.086,-8.759,"http://dx.doi.org/10.1590/2358-2936e2017026",2017,"SILVA ES 2017 NAUPLIUS",0.017806268,0.017806268,0.036324786,0.027065527,0.017806268,0.017806268,0.017806268,0.036324786,0.332621083,0.027065527,0.017806268,0.036324786,0.017806268,0.045584046,0.027065527,0.027065527,0.027065527,0.082621083,0.017806268,0.017806268,0.017806268,0.017806268,0.027065527,0.036324786,0.017806268,"¡REA DE PROTE«√O AMBIENTAL DE GUADALUPE","function","SILVA ES 2017 NAUPLIUS","UNIV FED PERNAMBUCO UFPE","Northeastern"
"http://dx.doi.org/10.1186/s10152-016-0471-x.extracted_coords.1",-35.367,-5.267,"http://dx.doi.org/10.1186/s10152-016-0471-x",2016,"DE SOUZA AS 2016 HELGOLAND MAR RES",0.01256913,0.01256913,0.01256913,0.019105078,0.019105078,0.01256913,0.019105078,0.038712921,0.169431875,0.01256913,0.019105078,0.09753645,0.01256913,0.01256913,0.01256913,0.038712921,0.032176973,0.01256913,0.09753645,0.01256913,0.117144294,0.019105078,0.019105078,0.07139266,0.019105078,"¡REA DE PROTE«√O AMBIENTAL DOS RECIFES DE CORAIS","function","DE SOUZA AS 2016 HELGOLAND MAR RES","UNIV FED RIO GRANDE NORTE UFRN","South"
"http://dx.doi.org/10.1186/s10152-016-0471-x.extracted_coords.2",-33.817,-3.85,"http://dx.doi.org/10.1186/s10152-016-0471-x",2016,"DE SOUZA AS 2016 HELGOLAND MAR RES",0.01256913,0.01256913,0.01256913,0.019105078,0.019105078,0.01256913,0.019105078,0.038712921,0.169431875,0.01256913,0.019105078,0.09753645,0.01256913,0.01256913,0.01256913,0.038712921,0.032176973,0.01256913,0.09753645,0.01256913,0.117144294,0.019105078,0.019105078,0.07139266,0.019105078,"RESERVA BIOL”GICA ATOL DAS ROCAS","function","DE SOUZA AS 2016 HELGOLAND MAR RES","UNIV FED RIO GRANDE NORTE UFRN","South"
"http://dx.doi.org/10.1186/s10152-016-0471-x.extracted_coords.3",-32.4,-3.833,"http://dx.doi.org/10.1186/s10152-016-0471-x",2016,"DE SOUZA AS 2016 HELGOLAND MAR RES",0.01256913,0.01256913,0.01256913,0.019105078,0.019105078,0.01256913,0.019105078,0.038712921,0.169431875,0.01256913,0.019105078,0.09753645,0.01256913,0.01256913,0.01256913,0.038712921,0.032176973,0.01256913,0.09753645,0.01256913,0.117144294,0.019105078,0.019105078,0.07139266,0.019105078,"¡REA DE PROTE«√O AMBIENTAL DE FERNANDO DE NORONHA","function","DE SOUZA AS 2016 HELGOLAND MAR RES","UNIV FED RIO GRANDE NORTE UFRN","South"
"http://dx.doi.org/10.1186/s10152-016-0471-x.extracted_coords.4",-29.333,0.917,"http://dx.doi.org/10.1186/s10152-016-0471-x",2016,"DE SOUZA AS 2016 HELGOLAND MAR RES",0.01256913,0.01256913,0.01256913,0.019105078,0.019105078,0.01256913,0.019105078,0.038712921,0.169431875,0.01256913,0.019105078,0.09753645,0.01256913,0.01256913,0.01256913,0.038712921,0.032176973,0.01256913,0.09753645,0.01256913,0.117144294,0.019105078,0.019105078,0.07139266,0.019105078,"¡REA DE PROTEÁ„O AMBIENTAL DO ARQUIPÈLAGO DE S„O PEDRO E S„O PAULO","function","DE SOUZA AS 2016 HELGOLAND MAR RES","UNIV FED RIO GRANDE NORTE UFRN","South"
"http://dx.doi.org/10.1186/s10152-016-0471-x.extracted_coords.5",-29.317,-20.5,"http://dx.doi.org/10.1186/s10152-016-0471-x",2016,"DE SOUZA AS 2016 HELGOLAND MAR RES",0.01256913,0.01256913,0.01256913,0.019105078,0.019105078,0.01256913,0.019105078,0.038712921,0.169431875,0.01256913,0.019105078,0.09753645,0.01256913,0.01256913,0.01256913,0.038712921,0.032176973,0.01256913,0.09753645,0.01256913,0.117144294,0.019105078,0.019105078,0.07139266,0.019105078,NA,"function","DE SOUZA AS 2016 HELGOLAND MAR RES","UNIV FED RIO GRANDE NORTE UFRN","South"
"http://dx.doi.org/10.1371/journal.pone.0166679.extracted_coords",-44.7,-23.1,"http://dx.doi.org/10.1371/journal.pone.0166679",2016,"NEVES LM 2016 PLOS ONE",0.010121457,0.015384615,0.015384615,0.025910931,0.010121457,0.010121457,0.010121457,0.025910931,0.010121457,0.052226721,0.336437247,0.010121457,0.031174089,0.010121457,0.099595142,0.010121457,0.015384615,0.036437247,0.020647773,0.025910931,0.010121457,0.041700405,0.020647773,0.015384615,0.089068826,NA,"function","NEVES LM 2016 PLOS ONE","UNIV FED RURAL RIO DE JANEIRO","Southeastern"
"http://dx.doi.org/10.1007/s00203-016-1254-0.extracted_coords.1",-35.696,-9.666,"http://dx.doi.org/10.1007/s00203-016-1254-0",2016,"PAGANI DM 2016 ARCH MICROBIOL",0.01344809,0.125336202,0.01344809,0.279182356,0.01344809,0.125336202,0.01344809,0.020441097,0.01344809,0.01344809,0.01344809,0.01344809,0.027434104,0.020441097,0.01344809,0.020441097,0.048413125,0.01344809,0.020441097,0.01344809,0.034427111,0.020441097,0.020441097,0.027434104,0.020441097,NA,"function","PAGANI DM 2016 ARCH MICROBIOL",NA,"Foreign"
"http://dx.doi.org/10.1007/s00203-016-1254-0.extracted_coords.2",-35.644,-9.565,"http://dx.doi.org/10.1007/s00203-016-1254-0",2016,"PAGANI DM 2016 ARCH MICROBIOL",0.01344809,0.125336202,0.01344809,0.279182356,0.01344809,0.125336202,0.01344809,0.020441097,0.01344809,0.01344809,0.01344809,0.01344809,0.027434104,0.020441097,0.01344809,0.020441097,0.048413125,0.01344809,0.020441097,0.01344809,0.034427111,0.020441097,0.020441097,0.027434104,0.020441097,NA,"function","PAGANI DM 2016 ARCH MICROBIOL",NA,"Foreign"
"http://dx.doi.org/10.1371/journal.pone.0164440.extracted_coords",-29.346,0.917,"http://dx.doi.org/10.1371/journal.pone.0164440",2016,"MACENA BCL 2016 PLOS ONE",0.015466015,0.01017501,0.221815222,0.01017501,0.026048026,0.015466015,0.036630037,0.063085063,0.015466015,0.020757021,0.020757021,0.131868132,0.047212047,0.015466015,0.015466015,0.052503053,0.01017501,0.01017501,0.078958079,0.01017501,0.041921042,0.031339031,0.01017501,0.015466015,0.01017501,"¡REA DE PROTEÁ„O AMBIENTAL DO ARQUIPÈLAGO DE S„O PEDRO E S„O PAULO","function","MACENA BCL 2016 PLOS ONE","UNIV FED RURAL PERNAMBUCO UFRPE","Northeastern"
"http://dx.doi.org/10.1590/S1679-87592016123406404.extracted_coords.1",-35.333,-5.25,"http://dx.doi.org/10.1590/S1679-87592016123406404",2016,"BATISTA AT 2016 BRAZ J OCEANOGR",0.013736264,0.020879121,0.120879121,0.013736264,0.092307692,0.035164835,0.013736264,0.020879121,0.028021978,0.028021978,0.020879121,0.035164835,0.163736264,0.056593407,0.013736264,0.013736264,0.013736264,0.042307692,0.028021978,0.028021978,0.013736264,0.028021978,0.070879121,0.020879121,0.028021978,"¡REA DE PROTE«√O AMBIENTAL DOS RECIFES DE CORAIS","function","BATISTA AT 2016 BRAZ J OCEANOGR","UNIV FED RIO GRANDE NORTE UFRN","South"
"http://dx.doi.org/10.1590/S1679-87592016123406404.extracted_coords.2",-35.1,-6,"http://dx.doi.org/10.1590/S1679-87592016123406404",2016,"BATISTA AT 2016 BRAZ J OCEANOGR",0.013736264,0.020879121,0.120879121,0.013736264,0.092307692,0.035164835,0.013736264,0.020879121,0.028021978,0.028021978,0.020879121,0.035164835,0.163736264,0.056593407,0.013736264,0.013736264,0.013736264,0.042307692,0.028021978,0.028021978,0.013736264,0.028021978,0.070879121,0.020879121,0.028021978,NA,"function","BATISTA AT 2016 BRAZ J OCEANOGR","UNIV FED RIO GRANDE NORTE UFRN","South"
"http://dx.doi.org/10.1590/S1679-87592016123406404.extracted_coords.3",-35.417,-5.633,"http://dx.doi.org/10.1590/S1679-87592016123406404",2016,"BATISTA AT 2016 BRAZ J OCEANOGR",0.013736264,0.020879121,0.120879121,0.013736264,0.092307692,0.035164835,0.013736264,0.020879121,0.028021978,0.028021978,0.020879121,0.035164835,0.163736264,0.056593407,0.013736264,0.013736264,0.013736264,0.042307692,0.028021978,0.028021978,0.013736264,0.028021978,0.070879121,0.020879121,0.028021978,NA,"function","BATISTA AT 2016 BRAZ J OCEANOGR","UNIV FED RIO GRANDE NORTE UFRN","South"
"http://dx.doi.org/10.1590/S1679-87592016123406404.extracted_coords.4",-33.825,-3.842,"http://dx.doi.org/10.1590/S1679-87592016123406404",2016,"BATISTA AT 2016 BRAZ J OCEANOGR",0.013736264,0.020879121,0.120879121,0.013736264,0.092307692,0.035164835,0.013736264,0.020879121,0.028021978,0.028021978,0.020879121,0.035164835,0.163736264,0.056593407,0.013736264,0.013736264,0.013736264,0.042307692,0.028021978,0.028021978,0.013736264,0.028021978,0.070879121,0.020879121,0.028021978,"RESERVA BIOL”GICA ATOL DAS ROCAS","function","BATISTA AT 2016 BRAZ J OCEANOGR","UNIV FED RIO GRANDE NORTE UFRN","South"
"http://dx.doi.org/10.1590/S1679-87592016123406404.extracted_coords.5",-32.417,-3.85,"http://dx.doi.org/10.1590/S1679-87592016123406404",2016,"BATISTA AT 2016 BRAZ J OCEANOGR",0.013736264,0.020879121,0.120879121,0.013736264,0.092307692,0.035164835,0.013736264,0.020879121,0.028021978,0.028021978,0.020879121,0.035164835,0.163736264,0.056593407,0.013736264,0.013736264,0.013736264,0.042307692,0.028021978,0.028021978,0.013736264,0.028021978,0.070879121,0.020879121,0.028021978,"¡REA DE PROTE«√O AMBIENTAL DE FERNANDO DE NORONHA","function","BATISTA AT 2016 BRAZ J OCEANOGR","UNIV FED RIO GRANDE NORTE UFRN","South"
"http://dx.doi.org/10.1590/S1679-87592016123406404.extracted_coords.6",-29.367,0.933,"http://dx.doi.org/10.1590/S1679-87592016123406404",2016,"BATISTA AT 2016 BRAZ J OCEANOGR",0.013736264,0.020879121,0.120879121,0.013736264,0.092307692,0.035164835,0.013736264,0.020879121,0.028021978,0.028021978,0.020879121,0.035164835,0.163736264,0.056593407,0.013736264,0.013736264,0.013736264,0.042307692,0.028021978,0.028021978,0.013736264,0.028021978,0.070879121,0.020879121,0.028021978,"¡REA DE PROTEÁ„O AMBIENTAL DO ARQUIPÈLAGO DE S„O PEDRO E S„O PAULO","function","BATISTA AT 2016 BRAZ J OCEANOGR","UNIV FED RIO GRANDE NORTE UFRN","South"
"http://dx.doi.org/10.1590/S1679-87592016123406404.extracted_coords.7",-29.333,-20.5,"http://dx.doi.org/10.1590/S1679-87592016123406404",2016,"BATISTA AT 2016 BRAZ J OCEANOGR",0.013736264,0.020879121,0.120879121,0.013736264,0.092307692,0.035164835,0.013736264,0.020879121,0.028021978,0.028021978,0.020879121,0.035164835,0.163736264,0.056593407,0.013736264,0.013736264,0.013736264,0.042307692,0.028021978,0.028021978,0.013736264,0.028021978,0.070879121,0.020879121,0.028021978,"MONUMENTO NATURAL DAS ILHAS DE TRINDADE, MARTIM VAZ E DO MONTE COLUMBIA","function","BATISTA AT 2016 BRAZ J OCEANOGR","UNIV FED RIO GRANDE NORTE UFRN","South"
"http://dx.doi.org/10.1111/jfb.13075.extracted_coords.1",-38.249,-3.908,"http://dx.doi.org/10.1111/jfb.13075",2016,"SAMPAIO CLS 2016 J FISH BIOL",0.033989267,0.033989267,0.02236136,0.02236136,0.045617174,0.033989267,0.045617174,0.033989267,0.080500894,0.02236136,0.033989267,0.103756708,0.033989267,0.033989267,0.02236136,0.02236136,0.02236136,0.045617174,0.045617174,0.02236136,0.02236136,0.033989267,0.068872987,0.057245081,0.033989267,NA,"function","SAMPAIO CLS 2016 J FISH BIOL","UNIV FED ALAGOAS","Northeastern"
"http://dx.doi.org/10.1111/jfb.13075.extracted_coords.2",-35.218,-9.017,"http://dx.doi.org/10.1111/jfb.13075",2016,"SAMPAIO CLS 2016 J FISH BIOL",0.033989267,0.033989267,0.02236136,0.02236136,0.045617174,0.033989267,0.045617174,0.033989267,0.080500894,0.02236136,0.033989267,0.103756708,0.033989267,0.033989267,0.02236136,0.02236136,0.02236136,0.045617174,0.045617174,0.02236136,0.02236136,0.033989267,0.068872987,0.057245081,0.033989267,"¡REA DE PROTE«√O AMBIENTAL COSTA DOS CORAIS","function","SAMPAIO CLS 2016 J FISH BIOL","UNIV FED ALAGOAS","Northeastern"
"http://dx.doi.org/10.1111/mec.13775.extracted_coords",-38.671,-17.998,"http://dx.doi.org/10.1111/mec.13775",2016,"GARCIA GD 2016 MOL ECOL",0.01118068,0.016994633,0.01118068,0.453041145,0.016994633,0.040250447,0.016994633,0.046064401,0.022808587,0.016994633,0.02862254,0.01118068,0.016994633,0.016994633,0.022808587,0.016994633,0.040250447,0.016994633,0.01118068,0.01118068,0.016994633,0.040250447,0.022808587,0.02862254,0.02862254,"PARQUE NACIONAL MARINHO DOS ABROLHOS","function","GARCIA GD 2016 MOL ECOL","UNIV FED RIO DE JANEIRO","Southeastern"
"http://dx.doi.org/10.1007/s10616-014-9809-x.extracted_coords",-48.386,-25.446,"http://dx.doi.org/10.1007/s10616-014-9809-x",2016,"CIPRIANO RR 2016 CYTOTECHNOLOGY",0.020731042,0.013638843,0.020731042,0.013638843,0.013638843,0.013638843,0.020731042,0.042007638,0.056192035,0.013638843,0.020731042,0.013638843,0.013638843,0.013638843,0.027823241,0.020731042,0.020731042,0.013638843,0.020731042,0.049099836,0.056192035,0.020731042,0.027823241,0.417894163,0.013638843,"¡REA DE PROTE«√O AMBIENTAL DE GUARAQUE«ABA","function","CIPRIANO RR 2016 CYTOTECHNOLOGY","UNIV FED PARANA","South"
"http://dx.doi.org/10.1017/S0025315415001034.extracted_coords.1",-44.25,-0.833,"http://dx.doi.org/10.1017/S0025315415001034",2016,"LESSA R 2016 J MAR BIOL ASSOC U K",0.012094823,0.012094823,0.131591679,0.012094823,0.018384132,0.018384132,0.02467344,0.049830672,0.02467344,0.018384132,0.012094823,0.012094823,0.018384132,0.012094823,0.02467344,0.358006773,0.02467344,0.02467344,0.074987905,0.02467344,0.012094823,0.012094823,0.018384132,0.012094823,0.018384132,"PARQUE ESTADUAL MARINHO DO PARCEL DE MANUEL LUÌS","function","LESSA R 2016 J MAR BIOL ASSOC U K","UNIV FED RURAL PERNAMBUCO UFRPE","Northeastern"
"http://dx.doi.org/10.1017/S0025315415001034.extracted_coords.2",-48.517,-27.5,"http://dx.doi.org/10.1017/S0025315415001034",2016,"LESSA R 2016 J MAR BIOL ASSOC U K",0.012094823,0.012094823,0.131591679,0.012094823,0.018384132,0.018384132,0.02467344,0.049830672,0.02467344,0.018384132,0.012094823,0.012094823,0.018384132,0.012094823,0.02467344,0.358006773,0.02467344,0.02467344,0.074987905,0.02467344,0.012094823,0.012094823,0.018384132,0.012094823,0.018384132,NA,"function","LESSA R 2016 J MAR BIOL ASSOC U K","UNIV FED RURAL PERNAMBUCO UFRPE","Northeastern"
"http://dx.doi.org/10.1017/S0025315415001034.extracted_coords.3",-32.417,-3.9,"http://dx.doi.org/10.1017/S0025315415001034",2016,"LESSA R 2016 J MAR BIOL ASSOC U K",0.012094823,0.012094823,0.131591679,0.012094823,0.018384132,0.018384132,0.02467344,0.049830672,0.02467344,0.018384132,0.012094823,0.012094823,0.018384132,0.012094823,0.02467344,0.358006773,0.02467344,0.02467344,0.074987905,0.02467344,0.012094823,0.012094823,0.018384132,0.012094823,0.018384132,"PARQUE NACIONAL MAR. DE FERNANDO DE NORONHA","function","LESSA R 2016 J MAR BIOL ASSOC U K","UNIV FED RURAL PERNAMBUCO UFRPE","Northeastern"
"http://dx.doi.org/10.1017/S0025315415001034.extracted_coords.4",-33.817,-3.867,"http://dx.doi.org/10.1017/S0025315415001034",2016,"LESSA R 2016 J MAR BIOL ASSOC U K",0.012094823,0.012094823,0.131591679,0.012094823,0.018384132,0.018384132,0.02467344,0.049830672,0.02467344,0.018384132,0.012094823,0.012094823,0.018384132,0.012094823,0.02467344,0.358006773,0.02467344,0.02467344,0.074987905,0.02467344,0.012094823,0.012094823,0.018384132,0.012094823,0.018384132,"RESERVA BIOL”GICA ATOL DAS ROCAS","function","LESSA R 2016 J MAR BIOL ASSOC U K","UNIV FED RURAL PERNAMBUCO UFRPE","Northeastern"
"http://dx.doi.org/10.1017/S0025315415001034.extracted_coords.5",-29.367,0.933,"http://dx.doi.org/10.1017/S0025315415001034",2016,"LESSA R 2016 J MAR BIOL ASSOC U K",0.012094823,0.012094823,0.131591679,0.012094823,0.018384132,0.018384132,0.02467344,0.049830672,0.02467344,0.018384132,0.012094823,0.012094823,0.018384132,0.012094823,0.02467344,0.358006773,0.02467344,0.02467344,0.074987905,0.02467344,0.012094823,0.012094823,0.018384132,0.012094823,0.018384132,"¡REA DE PROTEÁ„O AMBIENTAL DO ARQUIPÈLAGO DE S„O PEDRO E S„O PAULO","function","LESSA R 2016 J MAR BIOL ASSOC U K","UNIV FED RURAL PERNAMBUCO UFRPE","Northeastern"
"http://dx.doi.org/10.1017/S0025315415001034.extracted_coords.6",-29.317,-20.517,"http://dx.doi.org/10.1017/S0025315415001034",2016,"LESSA R 2016 J MAR BIOL ASSOC U K",0.012094823,0.012094823,0.131591679,0.012094823,0.018384132,0.018384132,0.02467344,0.049830672,0.02467344,0.018384132,0.012094823,0.012094823,0.018384132,0.012094823,0.02467344,0.358006773,0.02467344,0.02467344,0.074987905,0.02467344,0.012094823,0.012094823,0.018384132,0.012094823,0.018384132,NA,"function","LESSA R 2016 J MAR BIOL ASSOC U K","UNIV FED RURAL PERNAMBUCO UFRPE","Northeastern"
"http://dx.doi.org/10.1590/S1679-87592016080806403.extracted_coords",-39.002,-16.419,"http://dx.doi.org/10.1590/S1679-87592016080806403",2016,"MARTINS WINTER AP 2016 BRAZ J OCEANOGR",0.011798018,0.017932987,0.017932987,0.024067957,0.024067957,0.490325625,0.024067957,0.017932987,0.024067957,0.017932987,0.017932987,0.011798018,0.011798018,0.011798018,0.011798018,0.024067957,0.042472865,0.017932987,0.011798018,0.011798018,0.017932987,0.060877773,0.017932987,0.011798018,0.011798018,NA,"function","MARTINS WINTER AP 2016 BRAZ J OCEANOGR",NA,"Foreign"
"http://dx.doi.org/10.1111/jfb.13006.extracted_coords",-36.457,-5.077,"http://dx.doi.org/10.1111/jfb.13006",2016,"SALES NS 2016 J FISH BIOL",0.021978022,0.014459225,0.014459225,0.021978022,0.014459225,0.021978022,0.037015616,0.014459225,0.037015616,0.037015616,0.089647195,0.029496819,0.292654714,0.029496819,0.037015616,0.021978022,0.014459225,0.074609601,0.037015616,0.014459225,0.014459225,0.021978022,0.014459225,0.021978022,0.014459225,"RESERVA DE DESENVOLVIMENTO SUSTENT·VEL ESTADUAL PONTA DO TUBAR„O","function","SALES NS 2016 J FISH BIOL","UNIV ESTADUAL PARAIBA","Northeastern"
"http://dx.doi.org/10.1111/jfb.12849.extracted_coords",-41.017,-22.95,"http://dx.doi.org/10.1111/jfb.12849",2016,"CORDEIRO CAMM 2016 J FISH BIOL",0.011944577,0.018155757,0.011944577,0.018155757,0.043000478,0.036789298,0.030578118,0.011944577,0.011944577,0.111323459,0.17343526,0.030578118,0.123745819,0.011944577,0.030578118,0.018155757,0.011944577,0.024366937,0.074056378,0.011944577,0.030578118,0.011944577,0.080267559,0.030578118,0.011944577,NA,"function","CORDEIRO CAMM 2016 J FISH BIOL","UNIV FED FLUMINENSE","Southeastern"
"http://dx.doi.org/10.1111/jfb.12923.extracted_coords.1",-34.817,-7.733,"http://dx.doi.org/10.1111/jfb.12923",2016,"MARQUES S 2016 J FISH BIOL",0.012171373,0.018500487,0.252677702,0.012171373,0.012171373,0.018500487,0.031158715,0.031158715,0.012171373,0.012171373,0.018500487,0.018500487,0.018500487,0.018500487,0.024829601,0.246348588,0.018500487,0.018500487,0.012171373,0.012171373,0.031158715,0.012171373,0.012171373,0.018500487,0.024829601,"¡REA DE PROTE«√O AMBIENTAL DE SANTA CRUZ","function","MARQUES S 2016 J FISH BIOL","UNIV FED PERNAMBUCO UFPE","Northeastern"
"http://dx.doi.org/10.1111/jfb.12923.extracted_coords.2",-34.867,-8.067,"http://dx.doi.org/10.1111/jfb.12923",2016,"MARQUES S 2016 J FISH BIOL",0.012171373,0.018500487,0.252677702,0.012171373,0.012171373,0.018500487,0.031158715,0.031158715,0.012171373,0.012171373,0.018500487,0.018500487,0.018500487,0.018500487,0.024829601,0.246348588,0.018500487,0.018500487,0.012171373,0.012171373,0.031158715,0.012171373,0.012171373,0.018500487,0.024829601,NA,"function","MARQUES S 2016 J FISH BIOL","UNIV FED PERNAMBUCO UFPE","Northeastern"
"http://dx.doi.org/10.1111/jfb.12923.extracted_coords.3",-35.083,-8.75,"http://dx.doi.org/10.1111/jfb.12923",2016,"MARQUES S 2016 J FISH BIOL",0.012171373,0.018500487,0.252677702,0.012171373,0.012171373,0.018500487,0.031158715,0.031158715,0.012171373,0.012171373,0.018500487,0.018500487,0.018500487,0.018500487,0.024829601,0.246348588,0.018500487,0.018500487,0.012171373,0.012171373,0.031158715,0.012171373,0.012171373,0.018500487,0.024829601,"¡REA DE PROTE«√O AMBIENTAL DE GUADALUPE","function","MARQUES S 2016 J FISH BIOL","UNIV FED PERNAMBUCO UFPE","Northeastern"
